name,id,sis_id,section,section_id,section_sis_id,submitted,attempt,"514480:  How frequently do you use LLMs (e.g., ChatGPT) for your coursework in the computer networks module?",1,514486: For which specific tasks in this module do you typically rely on LLMs? (Select all that apply),1,"514494: If there are other tasks in this module where you have relied on LLMs that were not listed above, please specify them here.",1,"514498: How often do you use ChatGPT or other LLMs specifically for completing assignments in this module?
Please answer based on your experience with each of the four assignments in this module.",1,"514499: On average, how frequently do you use ChatGPT or other LLMs during lab sessions?
Please consider your usage across all nine lab sessions.",1,"514504: How effective do you find LLMs (e.g., ChatGPT) in enhancing your understanding of computer network concepts?",1,"514505: Do you find that your reliance on LLMs changes based on the complexity of the topic (e.g., basic networking versus advanced protocols)?",1,514506: Others (Please specify)-,1,"514507: When using ChatGPT or other LLMs, are the answers provided generally sufficient, or do you often need to look up additional resources?",1,"514511: For which assignments (and specific parts, if applicable) did you find yourself using ChatGPT/LLMs the most?",1,"514512: How does using LLMs impact your problem-solving skills and conceptual understanding in assignments and labs?
 Especially, when you see an assignment for the first time, do you feel that you can solve it independently, or do you typically rely on LLMs for an initial approach before attempting to solve it yourself?",1,514513: Others (please specify) -,1,514514: How often do you use LLMs to generate initial ideas or approaches for assignments and labs?,1,"514515: When using LLMs for initial ideas, how much do you rely on the suggestions provided?",1,514516: Others (please specify) -,1,514517: Do you feel your conceptual understanding of the topics has improved by using LLMs?,1,"514518: Do you feel that using LLMs for assignments or labs has hindered your ability to independently solve networking problems in exams or answer theoretical questions, and if it has increased your dependency on the use of LLMs to get lab/assignment work done?",1,"514519: What are the common challenges you have faced when using LLMs for understanding computer network-related concepts, especially in the context of labs where we are using CISCO routers and switches?",1,514520: To what extent do you think using ChatGPT or other LLMs improves the quality of your work in assignments and labs?,1,514521: Do you feel that using LLMs (like ChatGPT) helps you complete assignments or labs faster?,1,514522: In what ways do you think the use of LLMs has affected your ability to retain knowledge in this module?,1,"514523:  Is there anything else you would like to share about your experience using LLMs (e.g., ChatGPT) in this module?

Feel free to provide any feedback, suggestions, or reflections on how LLMs have impacted your learning and performance in this module.
",1,n correct,n incorrect,score
,32160,,"B9 (CS3xxx), L1 (CS3xxx)","124022, 124023","S_2410_CS3xxx_B9, S_2410_CS3xxx_L1",2024-11-13 10:21:08 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NIL,0,Occasionally,0,Rarely,0,Slightly effective,0,"No, reliance is about the same",0,NIL,0,I often look up additional resources,0,The socket assignment,0,I can solve the assignment independently without assistance.,1,NIL,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,NIL,0,Neutral,0,Agree,0,NIL,0,Slightly improves quality,0,Somewhat faster,0,It has made it harder for me to retain knowledge,0,"Maybe can reduce use of LLMs, as sometimes are inaccurate, or encourage students to search more",0,5,17,20
,82416,,"L1 (CS3xxx), B8 (CS3xxx)","124023, 124019","S_2410_CS3xxx_L1, S_2410_CS3xxx_B8",2024-11-13 10:19:06 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NIL,0,Occasionally,0,Rarely,0,Extremely effective,0,"No, reliance is about the same",0,NIL,0,It varies by topic,0,Coding and understanding lab commands,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,NIL,0,Frequently,0,I use the LLM's response as a comparison to my own ideas.,0,NIL,0,Strongly agree,1,Disagree,0,Might not get full context unless specified,0,Significantly improves quality,1,Significantly faster,1,It has somewhat improved my retention,0,NIL,0,7,15,20
,22234,,"B8 (CS3xxx), L1 (CS3xxx)","124019, 124023","S_2410_CS3xxx_B8, S_2410_CS3xxx_L1",2024-11-13 10:18:37 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,NIL,0,Frequently,0,Frequently,0,Extremely effective,0,"Yes, I rely more on LLMs for complex topics",1,NIL,0,ChatGPT/LLM answers are usually sufficient,1,Coding assignments.,0,I can solve the assignment independently without assistance.,1,NIL,0,Never,1,I use the LLM's response as a comparison to my own ideas.,0,NIL,0,Strongly agree,1,Disagree,0,"Produces answers that may not be specific to the infrastructure used, not as effective a source for questions that require some degree of visualisation (packet structure) as compared to the images page on search engines.",0,Moderately improves quality,0,Significantly faster,1,It has somewhat improved my retention,0,"Since the main resource for learning are slides (which aren't meant to be long-winded / information more sparse), ChatGPT helps by substantiating.",0,10,12,20
,1981,,"L1 (CS3xxx), B11 (CS3xxx)","124023, 124003","S_2410_CS3xxx_L1, S_2410_CS3xxx_B11",2024-11-13 10:16:02 UTC,1,Occasionally,0,"Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,"Mostly for reviewing concepts and getting specific examples to explain some abstract concepts especially closer to exam time, when reaching out to the TA/prof wasn't very feasible.",0,Rarely,0,Never,1,Effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,I often look up additional resources,0,N/A,0,I can solve the assignment independently without assistance.,1,,0,Never,1,I use the idea as a starting point but build upon it independently,0,,0,Strongly agree,1,Disagree,0,I did not really use LLMs for these labs.,0,I do not use LLMs,0,I do not use LLMs,0,It has significantly improved my retention of knowledge,1,"I think it is great to be able to clarify questions, especially theoretical ones, and have the explanation be catered to the way I understand and learn topics. However, having to fact-check its answers does add some overhead.",0,10,12,20
,45101,,"B8 (CS3xxx), L1 (CS3xxx)","124019, 124023","S_2410_CS3xxx_B8, S_2410_CS3xxx_L1",2024-11-13 10:10:33 UTC,1,Frequently,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NA,0,Rarely,0,Rarely,0,Effective,0,"No, reliance is about the same",0,NA,0,I often look up additional resources,0,For the third assignment part b where I needed a better explanation of how RAW sockets work.,0,Other (please specify in the next question),0,I use LLMs to do a sanity check on high level ideas,0,Never,1,I use the idea as a starting point but build upon it independently,0,NA,0,Strongly agree,1,Disagree,0,"CISCO documentation is bad, so the troubleshooting methods the LLM gives are not sound and it does not give good insight into what the commands do in terms of computer networking concepts.",0,It depends on the task,0,Somewhat faster,0,It has made it harder for me to retain knowledge,0,"LLMs should be used like a memory cache. We should be focussing on higher level concepts, not on more ""trivia"" centric rote learning (like what is the MTU of a packet? What are the options inside a packet?)",0,6,16,20
,77040,,"L1 (CS3xxx), B9 (CS3xxx)","124023, 124022","S_2410_CS3xxx_L1, S_2410_CS3xxx_B9",2024-11-13 10:09:01 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NIL,0,Rarely,0,Never,1,Moderately effective,0,"Yes, I rely more on LLMs for complex topics",1,NIL,0,It varies by topic,0,"For assignment 3, when there was issues with configuring the library for websockets. Instead of googling the error, I would feed it into ChatGPT to determine the root cause faster.",0,Other (please specify in the next question),0,I typically start the assignment on my own and then use the LLM to correct my understanding or approach.,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,NIL,0,Agree,0,Disagree,0,Didn't use it at all for labs.,0,It depends on the task,0,Somewhat faster,0,It has significantly improved my retention of knowledge,1,"Typically, in other modules, I would turn to LLMs for examples or a starting point when there is not enough information given in the assignment, or when assignment requirements are vauge. To reduce dependency for other students, I believe that explaining what is needed in the assignment clearly or answering queries on the assignment fast would help. I didn't really turn to LLMs for this module specifically because Prof was kind enough to provide sample codes, as well as go through in class, and this was a sufficient starting point for me to understand how to start. Personally, I use it more to understand lecture content, and to correct my understanding if it is incorrect.",0,7,15,20
,10734,,"L1 (CS3xxx), B1 (CS3xxx)","124023, 123999","S_2410_CS3xxx_L1, S_2410_CS3xxx_B1",2024-11-13 10:08:21 UTC,1,Rarely,0,Understanding theoretical concepts,0,None,0,Never,1,Never,1,Effective,0,"No, reliance is about the same",0,,0,I often look up additional resources,0,I did not use ChatGPT for assignments.,0,I can solve the assignment independently without assistance.,1,,0,Never,1,Other (please specify in the next question).,0,I do not use LLMs for initial ideas,0,Agree,0,Strongly disagree,1,I did not use LLMs for labs. ,0,I do not use LLMs,0,I do not use LLMs,0,It has had no impact on my retention,0,No,0,9,13,20
,37121,,"L1 (CS3xxx), B6 (CS3xxx)","124023, 124015","S_2410_CS3xxx_L1, S_2410_CS3xxx_B6",2024-11-13 10:05:49 UTC,1,Rarely,0,"Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NIL,0,Never,1,Rarely,0,Neutral,0,"Yes, I rely more on LLMs for complex topics",1,NIL,0,I often look up additional resources,0,NIL,0,I can solve the assignment independently without assistance.,1,NIL,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,NIL,0,Neutral,0,Strongly disagree,1,LLMs only provide basic knowledge and not always accurate.,0,Slightly improves quality,0,No difference in time,0,It has had no impact on my retention,0,NIL,0,8,14,20
,39676,,"L1 (CS3xxx), B6 (CS3xxx)","124023, 124015","S_2410_CS3xxx_L1, S_2410_CS3xxx_B6",2024-11-13 10:03:41 UTC,1,Frequently,0,Understanding theoretical concepts,0,NA,0,Rarely,0,Rarely,0,Extremely effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,It varies by topic,0,NA,0,I can solve the assignment independently without assistance.,1,,0,Never,1,Other (please specify in the next question).,0,NA,0,Strongly agree,1,Disagree,0,NA,0,It depends on the task,0,No difference in time,0,It has significantly improved my retention of knowledge,1,NA,0,9,13,20
,6237,,"B9 (CS3xxx), L1 (CS3xxx)","124022, 124023","S_2410_CS3xxx_B9, S_2410_CS3xxx_L1",2024-11-13 10:03:36 UTC,1,Occasionally,0,Understanding theoretical concepts,0,,0,Rarely,0,Never,1,Effective,0,"No, reliance is about the same",0,,0,It varies by topic,0,The assignment that we were told to use chatgpt for HTTP3,0,I can solve the assignment independently without assistance.,1,,0,Never,1,,0,,0,Agree,0,Disagree,0,"The general problem with LLMs like chatgpt is sometimes when I question a concept that they stated, they will get doubtful and correct themselves and I have no idea which of the 2 is the correct one.",0,I do not use LLMs,0,I do not use LLMs,0,It has somewhat improved my retention,0,,0,7,15,20
,88860,,"B1 (CS3xxx), L1 (CS3xxx)","123999, 124023","S_2410_CS3xxx_B1, S_2410_CS3xxx_L1",2024-11-13 10:02:05 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts",0,n/a,0,Occasionally,0,Rarely,0,Neutral,0,"Yes, I rely more for basic topics",0,,0,I often look up additional resources,0,For finding appropriate commands.,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Disagree,0,"LLMs were used to double confirm the results, but it is rarely used so there was no challenges.",0,Does not improve quality,0,No difference in time,0,It has somewhat improved my retention,0,,0,4,18,20
,3598,,"B7 (CS3xxx), L1 (CS3xxx)","124017, 124023","S_2410_CS3xxx_B7, S_2410_CS3xxx_L1",2024-11-13 10:01:34 UTC,1,Frequently,0,"Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NIL,0,Rarely,0,Frequently,0,Extremely effective,0,"Yes, I rely more on LLMs for complex topics",1,NIL,0,I often look up additional resources,0,Only the final assignment to ensure the logic of the code is correct.,0,I can solve the assignment independently without assistance.,1,NIL,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,NIL,0,Strongly agree,1,Disagree,0,NIL,0,Moderately improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,"It will be good to allow students to explore the usage of LLMs in Labs. With that being said, the Lab sheet would then not require to have the commands written there and let the students prompt the LLM accordingly to get the lab commands.",0,7,15,20
,76032,,"L1 (CS3xxx), B3 (CS3xxx)","124023, 124009","S_2410_CS3xxx_L1, S_2410_CS3xxx_B3",2024-11-13 10:01:33 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,,0,Occasionally,0,Rarely,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,I often look up additional resources,0,Assignment 4.,0,I can solve the assignment independently without assistance.,1,,0,Frequently,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Agree,0,,0,Slightly improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,,0,6,16,20
,77403,,"B11 (CS3xxx), L1 (CS3xxx)","124003, 124023","S_2410_CS3xxx_B11, S_2410_CS3xxx_L1",2024-11-13 10:01:29 UTC,1,Rarely,0,"Coding,Understanding theoretical concepts",0,,0,Rarely,0,Never,1,Slightly effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,It varies by topic,0,the traceroute assignment just to build boilerplate or fix minor issues,0,I can solve the assignment independently without assistance.,1,,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Neutral,0,Disagree,0,It can be wrong so need to actually fact check,0,It depends on the task,0,"Slower, as I need to verify the information",0,It has had no impact on my retention,0,"I rarely used it because the content isn't exactly new to me, rather the only few times I used it was to firm up wording in reports or refining abit of code. ",0,7,15,20
,76721,,"B10 (CS3xxx), L1 (CS3xxx)","124001, 124023","S_2410_CS3xxx_B10, S_2410_CS3xxx_L1",2024-11-13 10:00:27 UTC,1,Frequently,0,"Coding,Understanding theoretical concepts",0,-,0,Occasionally,0,Never,1,Moderately effective,0,"Yes, I rely more on LLMs for complex topics",1,-,0,It varies by topic,0,Usage of socket libraries and SMTP libraries.,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,-,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,-,0,Strongly agree,1,Neutral,0,Never use for labs,0,Moderately improves quality,0,Significantly faster,1,It has significantly improved my retention of knowledge,1,-,0,9,13,20
,2224,,"L1 (CS3xxx), B1 (CS3xxx)","124023, 123999","S_2410_CS3xxx_L1, S_2410_CS3xxx_B1",2024-11-13 10:00:05 UTC,1,Occasionally,0,Understanding theoretical concepts,0,,0,Rarely,0,Frequently,0,Effective,0,"No, reliance is about the same",0,,0,I often look up additional resources,0,"I used Perplexity to quickly search for documentation of libraries like the python sockets library or socketio, especially during assignment 4",0,I can solve the assignment independently without assistance.,1,,0,Never,1,Other (please specify in the next question).,0,I don't use LLMs for this purpose,0,Agree,0,Strongly disagree,1,,0,It depends on the task,0,Significantly faster,1,It has had no impact on my retention,0,,0,8,14,20
,6688,,"L1 (CS3xxx), B3 (CS3xxx)","124023, 124009","S_2410_CS3xxx_L1, S_2410_CS3xxx_B3",2024-11-13 10:00:04 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Starting or completing assignments",0,,0,Occasionally,0,Never,1,Slightly effective,0,"No, reliance is about the same",0,,0,I often look up additional resources,0,Assignment 4,0,Other (please specify in the next question),0,"For assignments LLM helps to the basic template of the code ready so that I can work from there. Without it, I believe I will be able to start but it will require much more researching and time.",0,Frequently,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Neutral,0,Neutral,0,"For general concepts I use the LLM to see if it consistent with what I know. It also often introduces new concepts which I may not be familiar with, and from there I can do my independent research about it (googling) as LLM may not always be correct.

I don't use LLMs for labs but I can see how it can make things more efficient as it is good at things like getting syntax for specific commands.",0,Moderately improves quality,0,Significantly faster,1,It has somewhat improved my retention,0,,0,6,16,20
,42847,,"L1 (CS3xxx), B1 (CS3xxx)","124023, 123999","S_2410_CS3xxx_L1, S_2410_CS3xxx_B1",2024-11-13 10:00:01 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NIL,0,Occasionally,0,Frequently,0,Effective,0,"No, reliance is about the same",0,NIL,0,ChatGPT/LLM answers are usually sufficient,1,For all assignments,0,I rely heavily on LLMs to guide my understanding and problem-solving.,0,NIL,0,Frequently,0,I use the LLM's response as a comparison to my own ideas.,0,NIL,0,Agree,0,Neutral,0,It is hard for me to determine whether the LLM is giving me the correct answer.,0,Moderately improves quality,0,Significantly faster,1,It has somewhat improved my retention,0,NIL,0,6,16,20
,188231,,"L1 (CS3xxx), B2 (CS3xxx)","124023, 124007","S_2410_CS3xxx_L1, S_2410_CS3xxx_B2",2024-11-13 09:59:56 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,Sometimes used to figure out information needed for the labs. Like IP to use for a specific step,0,Frequently,0,Occasionally,0,Moderately effective,0,"No, reliance is about the same",0,,0,It varies by topic,0,"Like the traceroute program since it had a lot of details which was needed like the packet details. Even though you can have a good understanding of the general approach stuff like that is tedious and not really that interesting to get into, you just want it to work as expected",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Frequently,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Disagree,0,"It can sometimes hallucinate for very specific topics, guessing because it has less information to work with. ",0,Moderately improves quality,0,Somewhat faster,0,It has made it harder for me to retain knowledge,0,,0,4,18,20
,91838,,"B12 (CS3xxx), L1 (CS3xxx)","124005, 124023","S_2410_CS3xxx_B12, S_2410_CS3xxx_L1",2024-11-13 09:59:52 UTC,1,Frequently,0,"Troubleshooting and debugging code,Understanding theoretical concepts",0,纳,0,Occasionally,0,Rarely,0,Extremely effective,0,"Yes, I rely more on LLMs for complex topics",1,na,0,It varies by topic,0,我主要用 LLM 完成作业。我不太擅长编码，所以我通常让 LLM 帮我找到特定用途的库。此外，LLM 对我的错误修复过程有很大帮​​助，他们可以告诉我代码的哪些部分可能存在问题并帮助我解决问题。,0,I can solve the assignment independently without assistance.,1,na,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,na,0,Strongly agree,1,Neutral,0,基本上，我很少在实验室中使用 LLM。我只是用它们来帮助我澄清一些基本概念，所以没有什么挑战。,0,It depends on the task,0,Somewhat faster,0,It has somewhat improved my retention,0,na,0,7,15,20
,2937,,"L1 (CS3xxx), B5 (CS3xxx)","124023, 124013","S_2410_CS3xxx_L1, S_2410_CS3xxx_B5",2024-11-13 09:59:44 UTC,1,Frequently,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments",0,,0,Occasionally,0,Frequently,0,Effective,0,"No, reliance is about the same",0,,0,I often look up additional resources,0,,0,I rely heavily on LLMs to guide my understanding and problem-solving.,0,,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Disagree,0,,0,Does not improve quality,0,No difference in time,0,It has had no impact on my retention,0,,0,4,18,20
,39376,,"L1 (CS3xxx), B7 (CS3xxx)","124023, 124017","S_2410_CS3xxx_L1, S_2410_CS3xxx_B7",2024-11-13 09:58:28 UTC,1,Rarely,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,,0,Rarely,0,Occasionally,0,Effective,0,"No, reliance is about the same",0,,0,It varies by topic,0,"To grasp OSPF concept, i use LLM to understand the topic better",0,I can solve the assignment independently without assistance.,1,,0,Rarely,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Disagree,0,Never used it for that context,0,Moderately improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,"LLMs help provide additional information on topics. For assignments, although it is not needed, it might help in providing libraries that aid in your tasks which you are unaware of",0,5,17,20
,84267,,"L1 (CS3xxx), B12 (CS3xxx)","124023, 124005","S_2410_CS3xxx_L1, S_2410_CS3xxx_B12",2024-11-13 09:58:10 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Reviewing explanations or answers during or after labs",0,NA,0,Rarely,0,Never,1,Neutral,0,"No, reliance is about the same",0,NA,0,It varies by topic,0,"Probably assignment 4, I used LLM to learn and better understand the new APIs such as Websocket.",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,NA,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,NA,0,Neutral,0,Neutral,0,No LLM were used.,0,Slightly improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,"In general, LLM can only give me a rough high-level ideas for the topics covered in the course. For a deeper understanding, the recorded lecture is much more useful along side with online videos.",0,5,17,20
,77516,,"L1 (CS3xxx), B6 (CS3xxx)","124023, 124015","S_2410_CS3xxx_L1, S_2410_CS3xxx_B6",2024-11-13 09:58:03 UTC,1,Frequently,0,"Troubleshooting and debugging code,Understanding theoretical concepts",0,NIL,0,Occasionally,0,Rarely,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,NIL,0,I often look up additional resources,0,NIL,0,I can solve the assignment independently without assistance.,1,NIL,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,NIL,0,Agree,0,Disagree,0,NIL,0,Moderately improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,NIL,0,6,16,20
,28754,,"L1 (CS3xxx), B6 (CS3xxx)","124023, 124015","S_2410_CS3xxx_L1, S_2410_CS3xxx_B6",2024-11-13 09:57:33 UTC,1,Rarely,0,"Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NA,0,Rarely,0,Never,1,Moderately effective,0,"Yes, I rely more on LLMs for complex topics",1,NA,0,It varies by topic,0,"understanding ospf, tcp sockets",0,I can solve the assignment independently without assistance.,1,NA,0,Occasionally,0,I use the LLM's response as a comparison to my own ideas.,0,NA,0,Agree,0,Disagree,0,NA,0,It depends on the task,0,"Slower, as I need to verify the information",0,It has somewhat improved my retention,0,NA,0,7,15,20
,79402,,"L1 (CS3xxx), B6 (CS3xxx)","124023, 124015","S_2410_CS3xxx_L1, S_2410_CS3xxx_B6",2024-11-13 09:56:54 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts",0,,0,Occasionally,0,Rarely,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,I often look up additional resources,0,Assignment 2,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Disagree,0,LLMs understanding of certain topics is not very strong. Can often lead to confusion.,0,Moderately improves quality,0,Significantly faster,1,It has had no impact on my retention,0,,0,6,16,20
,79374,,"L1 (CS3xxx), B3 (CS3xxx)","124023, 124009","S_2410_CS3xxx_L1, S_2410_CS3xxx_B3",2024-11-13 09:56:45 UTC,1,Rarely,0,"Troubleshooting and debugging code,Starting or completing assignments",0,Understanding what the assignment wants.,0,Rarely,0,Never,1,Neutral,0,"No, reliance is about the same",0,na,0,I often look up additional resources,0,"Assignment 4. It is because I got stuck at the opus library when trying to convert the opus to pcm data to feed to pyaudio. My computer was giving me errors about how I don't have the library although i installed them using pip. In the end, we just switched topic as we are not getting any solutions.",0,I can solve the assignment independently without assistance.,1,na,0,Occasionally,0,I mostly use the LLM's initial idea with little modification,1,na,0,Strongly agree,1,Strongly Agree,0,Never used for labs.,0,Does not improve quality,0,"Slower, as I need to verify the information",0,It has made it harder for me to retain knowledge,0,LLMs are useful when I am stuck at the initial stage where I do not know where to start. Its cures writer block.,0,8,14,20
,26214,,"L1 (CS3xxx), B5 (CS3xxx)","124023, 124013","S_2410_CS3xxx_L1, S_2410_CS3xxx_B5",2024-11-13 09:56:34 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,NA,0,Frequently,0,Occasionally,0,Effective,0,"No, reliance is about the same",0,NA,0,I often look up additional resources,0,assg 4,0,Other (please specify in the next question),0,i attempt first and when im stuck i use LLM,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,NA,0,Agree,0,Disagree,0,verifying the answers because what we are learning is at high level. most of the answers in google have gone in depth for most questions,0,Slightly improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,NA,0,4,18,20
,76748,,"B6 (CS3xxx), L1 (CS3xxx)","124015, 124023","S_2410_CS3xxx_B6, S_2410_CS3xxx_L1",2024-11-13 09:55:21 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,,0,Occasionally,0,Occasionally,0,Moderately effective,0,"No, reliance is about the same",0,,0,I often look up additional resources,0,Backend server for smart mailer,0,I can solve the assignment independently without assistance.,1,,0,Frequently,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Neutral,0,"None, I dont ask LLMs about CISCO specific questions",0,Significantly improves quality,1,Significantly faster,1,It has somewhat improved my retention,0,,0,7,15,20
,11132,,"B8 (CS3xxx), L1 (CS3xxx)","124019, 124023","S_2410_CS3xxx_B8, S_2410_CS3xxx_L1",2024-11-13 09:55:00 UTC,1,Occasionally,0,Others (please specify in the next question),0,Generate practise questions to test understanding of a specific concept,0,Frequently,0,Rarely,0,Neutral,0,"Yes, I rely more for basic topics",0,NA,0,I often look up additional resources,0,Assignment 3 for getting the starting template,0,I can solve the assignment independently without assistance.,1,NA,0,Occasionally,0,I use the LLM's response as a comparison to my own ideas.,0,NA,0,Neutral,0,Agree,0,Give confusing instructions,0,Slightly improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,Useful for generating quiz to reflect on a topic,0,5,17,20
,35320,,"B6 (CS3xxx), L1 (CS3xxx)","124015, 124023","S_2410_CS3xxx_B6, S_2410_CS3xxx_L1",2024-11-13 09:54:36 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,,0,Occasionally,0,Never,1,Extremely effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,It varies by topic,0,,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,,0,Strongly agree,1,Disagree,0,nil,0,Significantly improves quality,1,Somewhat faster,0,It has significantly improved my retention of knowledge,1,,0,9,13,20
,9729,,"B12 (CS3xxx), L1 (CS3xxx)","124005, 124023","S_2410_CS3xxx_B12, S_2410_CS3xxx_L1",2024-11-13 09:52:46 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts",0,no,0,Always,0,Occasionally,0,Extremely effective,0,"Yes, I rely more on LLMs for complex topics",1,nil,0,ChatGPT/LLM answers are usually sufficient,1,"Assignment 4, don't know how to get started with audio streaming.",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,nil,0,Always,0,I use the idea as a starting point but build upon it independently,0,nil,0,Strongly agree,1,Neutral,0,Sometimes gives too much information than needed,0,Slightly improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,nil,0,7,15,20
,81270,,"L1 (CS3xxx), B5 (CS3xxx)","124023, 124013","S_2410_CS3xxx_L1, S_2410_CS3xxx_B5",2024-11-13 09:50:14 UTC,1,Rarely,0,Understanding theoretical concepts,0,,0,Rarely,0,Rarely,0,Moderately effective,0,"Yes, I rely more for basic topics",0,,0,I often look up additional resources,0,I only used it in Assignment 2 where we were required to use ChatGPT.,0,I can solve the assignment independently without assistance.,1,,0,Never,1,I use the idea as a starting point but build upon it independently,0,,0,Neutral,0,Disagree,0,"The answers may occassionally be questionable or straight up wrong, requiring me to always double check my answer with other sources.

For labs, I prefer to google the image for the header packet formats, and official docs for the commands to get accurate answers. Concepts can however be verified using LLM, which would generally give a correct high level understanding.",0,Slightly improves quality,0,"Slower, as I need to verify the information",0,It has had no impact on my retention,0,,0,6,16,20
,79975,,"B9 (CS3xxx), L1 (CS3xxx)","124022, 124023","S_2410_CS3xxx_B9, S_2410_CS3xxx_L1",2024-11-13 09:43:54 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,,0,Frequently,0,Never,1,Effective,0,"No, reliance is about the same",0,,0,It varies by topic,0,,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Neutral,0,,0,Moderately improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,,0,5,17,20
